case_id,variant,granularity,container,frontend,tokenizer,token_count,char_count,compiled
case6_nested_constraint,coarse|compact,coarse,compact,code,qwen2.5,51,132,"{""i"":""!BOOK"",""e"":[{""d"":""act"",""v"":""hotel"",""x"":""!BOOK""},{""d"":""city"",""v"":""Shanghai""},{""d"":""checkin"",""v"":""t+3""},{""d"":""nights"",""v"":""2""}]}"
case6_nested_constraint,coarse|compact,coarse,compact,code,claude,54,132,"{""i"":""!BOOK"",""e"":[{""d"":""act"",""v"":""hotel"",""x"":""!BOOK""},{""d"":""city"",""v"":""Shanghai""},{""d"":""checkin"",""v"":""t+3""},{""d"":""nights"",""v"":""2""}]}"
case6_nested_constraint,coarse|compact,coarse,compact,code,gemini,53,132,"{""i"":""!BOOK"",""e"":[{""d"":""act"",""v"":""hotel"",""x"":""!BOOK""},{""d"":""city"",""v"":""Shanghai""},{""d"":""checkin"",""v"":""t+3""},{""d"":""nights"",""v"":""2""}]}"
case6_nested_constraint,coarse|compact,coarse,compact,json,gpt-4o,51,132,"{""i"":""!BOOK"",""e"":[{""d"":""act"",""v"":""hotel"",""x"":""!BOOK""},{""d"":""city"",""v"":""Shanghai""},{""d"":""checkin"",""v"":""t+3""},{""d"":""nights"",""v"":""2""}]}"
case6_nested_constraint,coarse|compact,coarse,compact,json,gpt-3.5,51,132,"{""i"":""!BOOK"",""e"":[{""d"":""act"",""v"":""hotel"",""x"":""!BOOK""},{""d"":""city"",""v"":""Shanghai""},{""d"":""checkin"",""v"":""t+3""},{""d"":""nights"",""v"":""2""}]}"
case6_nested_constraint,coarse|compact,coarse,compact,json,llama-2,61,132,"{""i"":""!BOOK"",""e"":[{""d"":""act"",""v"":""hotel"",""x"":""!BOOK""},{""d"":""city"",""v"":""Shanghai""},{""d"":""checkin"",""v"":""t+3""},{""d"":""nights"",""v"":""2""}]}"
case6_nested_constraint,coarse|compact,coarse,compact,json,qwen2.5,51,132,"{""i"":""!BOOK"",""e"":[{""d"":""act"",""v"":""hotel"",""x"":""!BOOK""},{""d"":""city"",""v"":""Shanghai""},{""d"":""checkin"",""v"":""t+3""},{""d"":""nights"",""v"":""2""}]}"
case6_nested_constraint,coarse|compact,coarse,compact,json,claude,54,132,"{""i"":""!BOOK"",""e"":[{""d"":""act"",""v"":""hotel"",""x"":""!BOOK""},{""d"":""city"",""v"":""Shanghai""},{""d"":""checkin"",""v"":""t+3""},{""d"":""nights"",""v"":""2""}]}"
case6_nested_constraint,coarse|compact,coarse,compact,json,gemini,53,132,"{""i"":""!BOOK"",""e"":[{""d"":""act"",""v"":""hotel"",""x"":""!BOOK""},{""d"":""city"",""v"":""Shanghai""},{""d"":""checkin"",""v"":""t+3""},{""d"":""nights"",""v"":""2""}]}"
case6_nested_constraint,coarse|compact,coarse,compact,natural,gpt-4o,51,132,"{""i"":""!BOOK"",""e"":[{""d"":""act"",""v"":""hotel"",""x"":""!BOOK""},{""d"":""city"",""v"":""Shanghai""},{""d"":""checkin"",""v"":""t+3""},{""d"":""nights"",""v"":""2""}]}"
case6_nested_constraint,coarse|compact,coarse,compact,natural,gpt-3.5,51,132,"{""i"":""!BOOK"",""e"":[{""d"":""act"",""v"":""hotel"",""x"":""!BOOK""},{""d"":""city"",""v"":""Shanghai""},{""d"":""checkin"",""v"":""t+3""},{""d"":""nights"",""v"":""2""}]}"
case6_nested_constraint,coarse|compact,coarse,compact,natural,llama-2,61,132,"{""i"":""!BOOK"",""e"":[{""d"":""act"",""v"":""hotel"",""x"":""!BOOK""},{""d"":""city"",""v"":""Shanghai""},{""d"":""checkin"",""v"":""t+3""},{""d"":""nights"",""v"":""2""}]}"
case6_nested_constraint,coarse|compact,coarse,compact,natural,qwen2.5,51,132,"{""i"":""!BOOK"",""e"":[{""d"":""act"",""v"":""hotel"",""x"":""!BOOK""},{""d"":""city"",""v"":""Shanghai""},{""d"":""checkin"",""v"":""t+3""},{""d"":""nights"",""v"":""2""}]}"
case6_nested_constraint,coarse|compact,coarse,compact,natural,claude,54,132,"{""i"":""!BOOK"",""e"":[{""d"":""act"",""v"":""hotel"",""x"":""!BOOK""},{""d"":""city"",""v"":""Shanghai""},{""d"":""checkin"",""v"":""t+3""},{""d"":""nights"",""v"":""2""}]}"
case6_nested_constraint,coarse|compact,coarse,compact,natural,gemini,53,132,"{""i"":""!BOOK"",""e"":[{""d"":""act"",""v"":""hotel"",""x"":""!BOOK""},{""d"":""city"",""v"":""Shanghai""},{""d"":""checkin"",""v"":""t+3""},{""d"":""nights"",""v"":""2""}]}"
case6_nested_constraint,medium|nested,medium,nested,code,gpt-4o,36,102,"if budget<=500 and rating>=4.0 and loc(hotel,downtown): book(hotel,city=Shanghai,checkin=t+3,nights=2)"
case6_nested_constraint,medium|nested,medium,nested,code,gpt-3.5,36,102,"if budget<=500 and rating>=4.0 and loc(hotel,downtown): book(hotel,city=Shanghai,checkin=t+3,nights=2)"
case6_nested_constraint,medium|nested,medium,nested,code,llama-2,46,102,"if budget<=500 and rating>=4.0 and loc(hotel,downtown): book(hotel,city=Shanghai,checkin=t+3,nights=2)"
case6_nested_constraint,medium|nested,medium,nested,code,qwen2.5,38,102,"if budget<=500 and rating>=4.0 and loc(hotel,downtown): book(hotel,city=Shanghai,checkin=t+3,nights=2)"
case6_nested_constraint,medium|nested,medium,nested,code,claude,39,102,"if budget<=500 and rating>=4.0 and loc(hotel,downtown): book(hotel,city=Shanghai,checkin=t+3,nights=2)"
case6_nested_constraint,medium|nested,medium,nested,code,gemini,37,102,"if budget<=500 and rating>=4.0 and loc(hotel,downtown): book(hotel,city=Shanghai,checkin=t+3,nights=2)"
case6_nested_constraint,medium|nested,medium,nested,json,gpt-4o,71,243,"{""intent"":""!BOOK"",""act"":""hotel"",""city"":""Shanghai"",""checkin"":""t+3"",""nights"":""2"",""constraints"":[{""type"":""budget"",""value"":""500"",""operator"":""<=""},{""type"":""rating"",""value"":""4.0"",""operator"":"">=""},{""type"":""l"
case6_nested_constraint,medium|nested,medium,nested,json,gpt-3.5,71,243,"{""intent"":""!BOOK"",""act"":""hotel"",""city"":""Shanghai"",""checkin"":""t+3"",""nights"":""2"",""constraints"":[{""type"":""budget"",""value"":""500"",""operator"":""<=""},{""type"":""rating"",""value"":""4.0"",""operator"":"">=""},{""type"":""l"
case6_nested_constraint,medium|nested,medium,nested,json,llama-2,86,243,"{""intent"":""!BOOK"",""act"":""hotel"",""city"":""Shanghai"",""checkin"":""t+3"",""nights"":""2"",""constraints"":[{""type"":""budget"",""value"":""500"",""operator"":""<=""},{""type"":""rating"",""value"":""4.0"",""operator"":"">=""},{""type"":""l"
case6_nested_constraint,medium|nested,medium,nested,json,qwen2.5,73,243,"{""intent"":""!BOOK"",""act"":""hotel"",""city"":""Shanghai"",""checkin"":""t+3"",""nights"":""2"",""constraints"":[{""type"":""budget"",""value"":""500"",""operator"":""<=""},{""type"":""rating"",""value"":""4.0"",""operator"":"">=""},{""type"":""l"
case6_nested_constraint,medium|nested,medium,nested,json,claude,71,243,"{""intent"":""!BOOK"",""act"":""hotel"",""city"":""Shanghai"",""checkin"":""t+3"",""nights"":""2"",""constraints"":[{""type"":""budget"",""value"":""500"",""operator"":""<=""},{""type"":""rating"",""value"":""4.0"",""operator"":"">=""},{""type"":""l"
case6_nested_constraint,medium|nested,medium,nested,json,gemini,73,243,"{""intent"":""!BOOK"",""act"":""hotel"",""city"":""Shanghai"",""checkin"":""t+3"",""nights"":""2"",""constraints"":[{""type"":""budget"",""value"":""500"",""operator"":""<=""},{""type"":""rating"",""value"":""4.0"",""operator"":"">=""},{""type"":""l"
case6_nested_constraint,medium|nested,medium,nested,natural,gpt-4o,33,102,"If budget is at most 500 and rating is at least 4.0 and loc is downtown, book hotel, Shanghai, t+3, 2."
case6_nested_constraint,medium|nested,medium,nested,natural,gpt-3.5,33,102,"If budget is at most 500 and rating is at least 4.0 and loc is downtown, book hotel, Shanghai, t+3, 2."
case6_nested_constraint,medium|nested,medium,nested,natural,llama-2,38,102,"If budget is at most 500 and rating is at least 4.0 and loc is downtown, book hotel, Shanghai, t+3, 2."
case6_nested_constraint,medium|nested,medium,nested,natural,qwen2.5,35,102,"If budget is at most 500 and rating is at least 4.0 and loc is downtown, book hotel, Shanghai, t+3, 2."
case6_nested_constraint,medium|nested,medium,nested,natural,claude,30,102,"If budget is at most 500 and rating is at least 4.0 and loc is downtown, book hotel, Shanghai, t+3, 2."
case6_nested_constraint,medium|nested,medium,nested,natural,gemini,35,102,"If budget is at most 500 and rating is at least 4.0 and loc is downtown, book hotel, Shanghai, t+3, 2."
case6_nested_constraint,medium|flat,medium,flat,code,gpt-4o,65,183,"{""intent"":""!BOOK"",""act"":""hotel"",""city"":""Shanghai"",""checkin"":""t+3"",""nights"":""2"",""c0_type"":""budget"",""c0_val"":""500"",""c1_type"":""rating"",""c1_val"":""4.0"",""c2_type"":""loc"",""c2_val"":""downtown""}"
case6_nested_constraint,medium|flat,medium,flat,code,gpt-3.5,66,183,"{""intent"":""!BOOK"",""act"":""hotel"",""city"":""Shanghai"",""checkin"":""t+3"",""nights"":""2"",""c0_type"":""budget"",""c0_val"":""500"",""c1_type"":""rating"",""c1_val"":""4.0"",""c2_type"":""loc"",""c2_val"":""downtown""}"
case6_nested_constraint,medium|flat,medium,flat,code,llama-2,80,183,"{""intent"":""!BOOK"",""act"":""hotel"",""city"":""Shanghai"",""checkin"":""t+3"",""nights"":""2"",""c0_type"":""budget"",""c0_val"":""500"",""c1_type"":""rating"",""c1_val"":""4.0"",""c2_type"":""loc"",""c2_val"":""downtown""}"
case6_nested_constraint,medium|flat,medium,flat,code,qwen2.5,68,183,"{""intent"":""!BOOK"",""act"":""hotel"",""city"":""Shanghai"",""checkin"":""t+3"",""nights"":""2"",""c0_type"":""budget"",""c0_val"":""500"",""c1_type"":""rating"",""c1_val"":""4.0"",""c2_type"":""loc"",""c2_val"":""downtown""}"
case6_nested_constraint,medium|flat,medium,flat,code,claude,72,183,"{""intent"":""!BOOK"",""act"":""hotel"",""city"":""Shanghai"",""checkin"":""t+3"",""nights"":""2"",""c0_type"":""budget"",""c0_val"":""500"",""c1_type"":""rating"",""c1_val"":""4.0"",""c2_type"":""loc"",""c2_val"":""downtown""}"
case6_nested_constraint,medium|flat,medium,flat,code,gemini,70,183,"{""intent"":""!BOOK"",""act"":""hotel"",""city"":""Shanghai"",""checkin"":""t+3"",""nights"":""2"",""c0_type"":""budget"",""c0_val"":""500"",""c1_type"":""rating"",""c1_val"":""4.0"",""c2_type"":""loc"",""c2_val"":""downtown""}"
case6_nested_constraint,medium|flat,medium,flat,json,gpt-4o,65,183,"{""intent"":""!BOOK"",""act"":""hotel"",""city"":""Shanghai"",""checkin"":""t+3"",""nights"":""2"",""c0_type"":""budget"",""c0_val"":""500"",""c1_type"":""rating"",""c1_val"":""4.0"",""c2_type"":""loc"",""c2_val"":""downtown""}"
case6_nested_constraint,medium|flat,medium,flat,json,gpt-3.5,66,183,"{""intent"":""!BOOK"",""act"":""hotel"",""city"":""Shanghai"",""checkin"":""t+3"",""nights"":""2"",""c0_type"":""budget"",""c0_val"":""500"",""c1_type"":""rating"",""c1_val"":""4.0"",""c2_type"":""loc"",""c2_val"":""downtown""}"
case6_nested_constraint,medium|flat,medium,flat,json,llama-2,80,183,"{""intent"":""!BOOK"",""act"":""hotel"",""city"":""Shanghai"",""checkin"":""t+3"",""nights"":""2"",""c0_type"":""budget"",""c0_val"":""500"",""c1_type"":""rating"",""c1_val"":""4.0"",""c2_type"":""loc"",""c2_val"":""downtown""}"
case6_nested_constraint,medium|flat,medium,flat,json,qwen2.5,68,183,"{""intent"":""!BOOK"",""act"":""hotel"",""city"":""Shanghai"",""checkin"":""t+3"",""nights"":""2"",""c0_type"":""budget"",""c0_val"":""500"",""c1_type"":""rating"",""c1_val"":""4.0"",""c2_type"":""loc"",""c2_val"":""downtown""}"
case6_nested_constraint,medium|flat,medium,flat,json,claude,72,183,"{""intent"":""!BOOK"",""act"":""hotel"",""city"":""Shanghai"",""checkin"":""t+3"",""nights"":""2"",""c0_type"":""budget"",""c0_val"":""500"",""c1_type"":""rating"",""c1_val"":""4.0"",""c2_type"":""loc"",""c2_val"":""downtown""}"
case6_nested_constraint,medium|flat,medium,flat,json,gemini,70,183,"{""intent"":""!BOOK"",""act"":""hotel"",""city"":""Shanghai"",""checkin"":""t+3"",""nights"":""2"",""c0_type"":""budget"",""c0_val"":""500"",""c1_type"":""rating"",""c1_val"":""4.0"",""c2_type"":""loc"",""c2_val"":""downtown""}"
case6_nested_constraint,medium|flat,medium,flat,natural,gpt-4o,65,183,"{""intent"":""!BOOK"",""act"":""hotel"",""city"":""Shanghai"",""checkin"":""t+3"",""nights"":""2"",""c0_type"":""budget"",""c0_val"":""500"",""c1_type"":""rating"",""c1_val"":""4.0"",""c2_type"":""loc"",""c2_val"":""downtown""}"
case6_nested_constraint,medium|flat,medium,flat,natural,gpt-3.5,66,183,"{""intent"":""!BOOK"",""act"":""hotel"",""city"":""Shanghai"",""checkin"":""t+3"",""nights"":""2"",""c0_type"":""budget"",""c0_val"":""500"",""c1_type"":""rating"",""c1_val"":""4.0"",""c2_type"":""loc"",""c2_val"":""downtown""}"
case6_nested_constraint,medium|flat,medium,flat,natural,llama-2,80,183,"{""intent"":""!BOOK"",""act"":""hotel"",""city"":""Shanghai"",""checkin"":""t+3"",""nights"":""2"",""c0_type"":""budget"",""c0_val"":""500"",""c1_type"":""rating"",""c1_val"":""4.0"",""c2_type"":""loc"",""c2_val"":""downtown""}"
case6_nested_constraint,medium|flat,medium,flat,natural,qwen2.5,68,183,"{""intent"":""!BOOK"",""act"":""hotel"",""city"":""Shanghai"",""checkin"":""t+3"",""nights"":""2"",""c0_type"":""budget"",""c0_val"":""500"",""c1_type"":""rating"",""c1_val"":""4.0"",""c2_type"":""loc"",""c2_val"":""downtown""}"
case6_nested_constraint,medium|flat,medium,flat,natural,claude,72,183,"{""intent"":""!BOOK"",""act"":""hotel"",""city"":""Shanghai"",""checkin"":""t+3"",""nights"":""2"",""c0_type"":""budget"",""c0_val"":""500"",""c1_type"":""rating"",""c1_val"":""4.0"",""c2_type"":""loc"",""c2_val"":""downtown""}"
case6_nested_constraint,medium|flat,medium,flat,natural,gemini,70,183,"{""intent"":""!BOOK"",""act"":""hotel"",""city"":""Shanghai"",""checkin"":""t+3"",""nights"":""2"",""c0_type"":""budget"",""c0_val"":""500"",""c1_type"":""rating"",""c1_val"":""4.0"",""c2_type"":""loc"",""c2_val"":""downtown""}"
case6_nested_constraint,medium|compact,medium,compact,code,gpt-4o,96,245,"{""i"":""!BOOK"",""e"":[{""d"":""act"",""v"":""hotel"",""x"":""!BOOK""},{""d"":""city"",""v"":""Shanghai""},{""d"":""checkin"",""v"":""t+3""},{""d"":""nights"",""v"":""2""}],""k"":[{""t"":""budget"",""v"":""500"",""o"":""<=""},{""t"":""rating"",""v"":""4.0"",""o"":"""
case6_nested_constraint,medium|compact,medium,compact,code,gpt-3.5,95,245,"{""i"":""!BOOK"",""e"":[{""d"":""act"",""v"":""hotel"",""x"":""!BOOK""},{""d"":""city"",""v"":""Shanghai""},{""d"":""checkin"",""v"":""t+3""},{""d"":""nights"",""v"":""2""}],""k"":[{""t"":""budget"",""v"":""500"",""o"":""<=""},{""t"":""rating"",""v"":""4.0"",""o"":"""
case6_nested_constraint,medium|compact,medium,compact,code,llama-2,116,245,"{""i"":""!BOOK"",""e"":[{""d"":""act"",""v"":""hotel"",""x"":""!BOOK""},{""d"":""city"",""v"":""Shanghai""},{""d"":""checkin"",""v"":""t+3""},{""d"":""nights"",""v"":""2""}],""k"":[{""t"":""budget"",""v"":""500"",""o"":""<=""},{""t"":""rating"",""v"":""4.0"",""o"":"""
case6_nested_constraint,medium|compact,medium,compact,code,qwen2.5,97,245,"{""i"":""!BOOK"",""e"":[{""d"":""act"",""v"":""hotel"",""x"":""!BOOK""},{""d"":""city"",""v"":""Shanghai""},{""d"":""checkin"",""v"":""t+3""},{""d"":""nights"",""v"":""2""}],""k"":[{""t"":""budget"",""v"":""500"",""o"":""<=""},{""t"":""rating"",""v"":""4.0"",""o"":"""
case6_nested_constraint,medium|compact,medium,compact,code,claude,98,245,"{""i"":""!BOOK"",""e"":[{""d"":""act"",""v"":""hotel"",""x"":""!BOOK""},{""d"":""city"",""v"":""Shanghai""},{""d"":""checkin"",""v"":""t+3""},{""d"":""nights"",""v"":""2""}],""k"":[{""t"":""budget"",""v"":""500"",""o"":""<=""},{""t"":""rating"",""v"":""4.0"",""o"":"""
case6_nested_constraint,medium|compact,medium,compact,code,gemini,101,245,"{""i"":""!BOOK"",""e"":[{""d"":""act"",""v"":""hotel"",""x"":""!BOOK""},{""d"":""city"",""v"":""Shanghai""},{""d"":""checkin"",""v"":""t+3""},{""d"":""nights"",""v"":""2""}],""k"":[{""t"":""budget"",""v"":""500"",""o"":""<=""},{""t"":""rating"",""v"":""4.0"",""o"":"""
case6_nested_constraint,medium|compact,medium,compact,json,gpt-4o,96,245,"{""i"":""!BOOK"",""e"":[{""d"":""act"",""v"":""hotel"",""x"":""!BOOK""},{""d"":""city"",""v"":""Shanghai""},{""d"":""checkin"",""v"":""t+3""},{""d"":""nights"",""v"":""2""}],""k"":[{""t"":""budget"",""v"":""500"",""o"":""<=""},{""t"":""rating"",""v"":""4.0"",""o"":"""
case6_nested_constraint,medium|compact,medium,compact,json,gpt-3.5,95,245,"{""i"":""!BOOK"",""e"":[{""d"":""act"",""v"":""hotel"",""x"":""!BOOK""},{""d"":""city"",""v"":""Shanghai""},{""d"":""checkin"",""v"":""t+3""},{""d"":""nights"",""v"":""2""}],""k"":[{""t"":""budget"",""v"":""500"",""o"":""<=""},{""t"":""rating"",""v"":""4.0"",""o"":"""
case6_nested_constraint,medium|compact,medium,compact,json,llama-2,116,245,"{""i"":""!BOOK"",""e"":[{""d"":""act"",""v"":""hotel"",""x"":""!BOOK""},{""d"":""city"",""v"":""Shanghai""},{""d"":""checkin"",""v"":""t+3""},{""d"":""nights"",""v"":""2""}],""k"":[{""t"":""budget"",""v"":""500"",""o"":""<=""},{""t"":""rating"",""v"":""4.0"",""o"":"""
case6_nested_constraint,medium|compact,medium,compact,json,qwen2.5,97,245,"{""i"":""!BOOK"",""e"":[{""d"":""act"",""v"":""hotel"",""x"":""!BOOK""},{""d"":""city"",""v"":""Shanghai""},{""d"":""checkin"",""v"":""t+3""},{""d"":""nights"",""v"":""2""}],""k"":[{""t"":""budget"",""v"":""500"",""o"":""<=""},{""t"":""rating"",""v"":""4.0"",""o"":"""
case6_nested_constraint,medium|compact,medium,compact,json,claude,98,245,"{""i"":""!BOOK"",""e"":[{""d"":""act"",""v"":""hotel"",""x"":""!BOOK""},{""d"":""city"",""v"":""Shanghai""},{""d"":""checkin"",""v"":""t+3""},{""d"":""nights"",""v"":""2""}],""k"":[{""t"":""budget"",""v"":""500"",""o"":""<=""},{""t"":""rating"",""v"":""4.0"",""o"":"""
case6_nested_constraint,medium|compact,medium,compact,json,gemini,101,245,"{""i"":""!BOOK"",""e"":[{""d"":""act"",""v"":""hotel"",""x"":""!BOOK""},{""d"":""city"",""v"":""Shanghai""},{""d"":""checkin"",""v"":""t+3""},{""d"":""nights"",""v"":""2""}],""k"":[{""t"":""budget"",""v"":""500"",""o"":""<=""},{""t"":""rating"",""v"":""4.0"",""o"":"""
case6_nested_constraint,medium|compact,medium,compact,natural,gpt-4o,96,245,"{""i"":""!BOOK"",""e"":[{""d"":""act"",""v"":""hotel"",""x"":""!BOOK""},{""d"":""city"",""v"":""Shanghai""},{""d"":""checkin"",""v"":""t+3""},{""d"":""nights"",""v"":""2""}],""k"":[{""t"":""budget"",""v"":""500"",""o"":""<=""},{""t"":""rating"",""v"":""4.0"",""o"":"""
case6_nested_constraint,medium|compact,medium,compact,natural,gpt-3.5,95,245,"{""i"":""!BOOK"",""e"":[{""d"":""act"",""v"":""hotel"",""x"":""!BOOK""},{""d"":""city"",""v"":""Shanghai""},{""d"":""checkin"",""v"":""t+3""},{""d"":""nights"",""v"":""2""}],""k"":[{""t"":""budget"",""v"":""500"",""o"":""<=""},{""t"":""rating"",""v"":""4.0"",""o"":"""
case6_nested_constraint,medium|compact,medium,compact,natural,llama-2,116,245,"{""i"":""!BOOK"",""e"":[{""d"":""act"",""v"":""hotel"",""x"":""!BOOK""},{""d"":""city"",""v"":""Shanghai""},{""d"":""checkin"",""v"":""t+3""},{""d"":""nights"",""v"":""2""}],""k"":[{""t"":""budget"",""v"":""500"",""o"":""<=""},{""t"":""rating"",""v"":""4.0"",""o"":"""
case6_nested_constraint,medium|compact,medium,compact,natural,qwen2.5,97,245,"{""i"":""!BOOK"",""e"":[{""d"":""act"",""v"":""hotel"",""x"":""!BOOK""},{""d"":""city"",""v"":""Shanghai""},{""d"":""checkin"",""v"":""t+3""},{""d"":""nights"",""v"":""2""}],""k"":[{""t"":""budget"",""v"":""500"",""o"":""<=""},{""t"":""rating"",""v"":""4.0"",""o"":"""
case6_nested_constraint,medium|compact,medium,compact,natural,claude,98,245,"{""i"":""!BOOK"",""e"":[{""d"":""act"",""v"":""hotel"",""x"":""!BOOK""},{""d"":""city"",""v"":""Shanghai""},{""d"":""checkin"",""v"":""t+3""},{""d"":""nights"",""v"":""2""}],""k"":[{""t"":""budget"",""v"":""500"",""o"":""<=""},{""t"":""rating"",""v"":""4.0"",""o"":"""
case6_nested_constraint,medium|compact,medium,compact,natural,gemini,101,245,"{""i"":""!BOOK"",""e"":[{""d"":""act"",""v"":""hotel"",""x"":""!BOOK""},{""d"":""city"",""v"":""Shanghai""},{""d"":""checkin"",""v"":""t+3""},{""d"":""nights"",""v"":""2""}],""k"":[{""t"":""budget"",""v"":""500"",""o"":""<=""},{""t"":""rating"",""v"":""4.0"",""o"":"""
case6_nested_constraint,full|nested,full,nested,code,gpt-4o,36,102,"if budget<=500 and rating>=4.0 and loc(hotel,downtown): book(hotel,city=Shanghai,checkin=t+3,nights=2)"
case6_nested_constraint,full|nested,full,nested,code,gpt-3.5,36,102,"if budget<=500 and rating>=4.0 and loc(hotel,downtown): book(hotel,city=Shanghai,checkin=t+3,nights=2)"
